incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
840594307,S180880245,03/29/2018 01:04:53 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,21100 Block CANYON OAK WAY,,SANTA CLARA COUNTY,CA,,,37.329802119888136,-122.07827310125252,03/29/2018 09:08:44 PM,04/05/2018 11:06:10 PM,POINT (-122.07827310125253 37.32980211988814),13,Thursday,Sexual Assault
840812792,S180890173,03/30/2018 10:45:42 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,100 Block BLOCK FINCH AV,,SANTA CLARA COUNTY,CA,,,37.32200802102168,-122.00956189683832,03/30/2018 09:38:35 PM,04/06/2018 11:35:29 PM,POINT (-122.00956189683832 37.322008021021674),10,Friday,Sexual Assault
841583694,S180930320,04/03/2018 03:41:59 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: DU,,1 Block BLOCK S DE ANZA BLVD,,SANTA CLARA COUNTY,CA,,,37.29617712911409,-122.03128526846176,04/04/2018 01:38:28 AM,04/10/2018 09:40:33 PM,POINT (-122.03128526846177 37.29617712911409),15,Tuesday,Sexual Assault
841602212,S180930321,04/03/2018 03:43:59 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK S DE ANZA BLVD,,SANTA CLARA COUNTY,CA,,,37.29617712911409,-122.03128526846176,04/04/2018 09:02:31 AM,04/10/2018 09:40:33 PM,POINT (-122.03128526846177 37.29617712911409),15,Tuesday,Sexual Assault
841781914,S180950027,04/05/2018 01:32:33 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK W HEDDING ST,,SANTA CLARA COUNTY,CA,,,37.35228744711068,-121.90433746231483,04/05/2018 09:53:42 AM,04/12/2018 05:13:28 AM,POINT (-121.90433746231484 37.35228744711068),1,Thursday,Sexual Assault
841844817,S180950258,04/05/2018 12:59:30 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,200 Block BLOCK MC CLELLAN RD,,SANTA CLARA COUNTY,CA,,,37.31561456078652,-122.05462210983241,04/06/2018 05:35:26 AM,04/12/2018 05:35:15 PM,POINT (-122.0546221098324 37.31561456078652),12,Thursday,Sexual Assault
841997025,S180970331,04/07/2018 07:53:52 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,100 Block BLOCK VINEYARD BLVD,,SANTA CLARA COUNTY,CA,,,37.11728044547543,-121.63851259009016,04/08/2018 09:18:21 AM,04/15/2018 01:45:34 AM,POINT (-121.63851259009016 37.11728044547543),19,Saturday,Sexual Assault
842198563,S180990468,04/09/2018 11:51:30 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK W HEDDING ST,,SANTA CLARA COUNTY,CA,,,37.35228744711068,-121.90433746231483,04/10/2018 09:55:32 AM,04/17/2018 05:36:36 AM,POINT (-121.90433746231484 37.35228744711068),23,Monday,Sexual Assault
842398946,S181020261,04/12/2018 02:18:05 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,5300 Block SIERRA RD,,SANTA CLARA COUNTY,CA,,,37.42016425725177,-121.78150082436855,04/12/2018 09:57:51 PM,04/18/2018 05:29:38 PM,POINT (-121.78150082436856 37.42016425725177),14,Thursday,Sexual Assault
842455718,S181020508,04/12/2018 11:50:59 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: N,,1 Block BLOCK S BASCOM AV,,SANTA CLARA COUNTY,CA,,,37.31493528754397,-121.93094108949506,04/13/2018 01:58:10 PM,04/18/2018 05:28:23 PM,POINT (-121.93094108949506 37.31493528754397),23,Thursday,Sexual Assault
842966205,S181070412,04/17/2018 07:25:37 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: N,,100 Block BLOCK W YOUNGER AV,,SANTA CLARA COUNTY,CA,,,37.35402730048415,-121.90584969614679,04/18/2018 05:14:19 AM,04/21/2018 01:39:00 PM,POINT (-121.9058496961468 37.35402730048415),19,Tuesday,Sexual Assault
843323197,S181110137,04/21/2018 11:27:45 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: N,,800 Block ENBORG CT,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,04/21/2018 09:52:43 PM,04/27/2018 09:01:51 AM,POINT (-121.93368322047914 37.310877609445555),11,Saturday,Sexual Assault
843357326,S181120009,04/22/2018 12:33:55 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK W HEDDING ST,,SANTA CLARA COUNTY,CA,,,37.35228744711068,-121.90433746231483,04/22/2018 09:43:11 AM,04/27/2018 09:01:51 AM,POINT (-121.90433746231484 37.35228744711068),0,Sunday,Sexual Assault
843671674,S181130256,04/23/2018 02:35:28 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,14700 Block BRONSON AV,,SANTA CLARA COUNTY,CA,,,37.25455835137917,-121.92583451439067,04/24/2018 01:26:40 AM,04/27/2018 09:01:59 AM,POINT (-121.92583451439069 37.25455835137917),14,Monday,Sexual Assault
846368882,S181210236,05/01/2018 12:47:25 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,100 Block BLOCK FRUITVALE AV,,SANTA CLARA COUNTY,CA,,,37.26730679886642,-122.01292571488104,05/02/2018 01:24:31 AM,05/02/2018 09:02:02 PM,POINT (-122.01292571488105 37.26730679886642),12,Tuesday,Sexual Assault
853095639,S181290081,05/09/2018 07:33:51 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: N,,1 Block BLOCK ENBORG CT,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,05/09/2018 05:35:39 PM,05/12/2018 01:11:58 AM,POINT (-121.93368322047914 37.310877609445555),7,Wednesday,Sexual Assault
853959570,S181320040,05/12/2018 01:45:18 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK S ABEL ST,,SANTA CLARA COUNTY,CA,,,37.41828751890225,-121.9046494147837,05/12/2018 09:18:20 AM,05/18/2018 01:51:39 AM,POINT (-121.9046494147837 37.41828751890225),1,Saturday,Sexual Assault
854889908,S181420059,05/22/2018 05:34:58 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,MC LAUGHLIN AV,,SANTA CLARA COUNTY,CA,,,37.30044220435131,-121.8201229872608,05/22/2018 09:10:44 PM,05/29/2018 09:19:35 AM,POINT (-121.82012298726079 37.30044220435131),5,Tuesday,Sexual Assault
